t              u1             u2             u3
0.464357       1.000000       3.393071       3.000000
0.464690       1.000000       3.394071       3.000000
0.465023       1.000000       3.395070       3.000000
0.465356       1.000000       3.396069       3.000000
0.465690       1.000000       3.397069       3.000000
0.466023       1.000000       3.398068       3.000000
0.466356       1.000000       3.399067       3.000000
0.466689       1.000000       3.400067       3.000000
0.467022       1.000000       3.401066       3.000000
0.467355       1.000000       3.402065       3.000000
0.467688       1.000000       3.403065       3.000000
0.468021       1.000000       3.404064       3.000000
0.468354       1.000000       3.405063       3.000000
0.468688       1.000000       3.406063       3.000000
0.469021       1.000000       3.407062       3.000000
0.469354       1.000000       3.408061       3.000000
0.469687       1.000000       3.409061       3.000000
0.470020       1.000000       3.410060       3.000000
0.470353       1.000000       3.411059       3.000000
0.470686       1.000000       3.412059       3.000000
0.471019       1.000000       3.413058       3.000000
0.471352       1.000000       3.414057       3.000000
0.471686       1.000000       3.415057       3.000000
0.472019       1.000000       3.416056       3.000000
0.472352       1.000000       3.417055       3.000000
0.472685       1.000000       3.418055       3.000000
0.473018       1.000000       3.419054       3.000000
0.473351       1.000000       3.420053       3.000000
0.473684       1.000000       3.421053       3.000000
0.474017       1.000000       3.422052       3.000000
0.474350       1.000000       3.423051       3.000000
0.474684       1.000000       3.424051       3.000000
0.475017       1.000000       3.425050       3.000000
0.475350       1.000000       3.426049       3.000000
0.475683       1.000000       3.427049       3.000000
0.476016       1.000000       3.428048       3.000000
0.476349       1.000000       3.429047       3.000000
0.476682       1.000000       3.430047       3.000000
0.477015       1.000000       3.431046       3.000000
0.477348       1.000000       3.432045       3.000000
0.477682       1.000000       3.433045       3.000000
0.478015       1.000000       3.434044       3.000000
0.478348       1.000000       3.435043       3.000000
0.478681       1.000000       3.436043       3.000000
0.479014       1.000000       3.437042       3.000000
0.479347       1.000000       3.438041       3.000000
0.479680       1.000000       3.439041       3.000000
0.480013       1.000000       3.440040       3.000000
0.480346       1.000000       3.441039       3.000000
0.480680       1.000000       3.442039       3.000000
0.481013       1.000000       3.443038       3.000000
0.481346       1.000000       3.444037       3.000000
0.481679       1.000000       3.445037       3.000000
0.482012       1.000000       3.446036       3.000000
0.482345       1.000000       3.447035       3.000000
0.482678       1.000000       3.448035       3.000000
0.483011       1.000000       3.449034       3.000000
0.483344       1.000000       3.450033       3.000000
0.483678       1.000000       3.451033       3.000000
0.484011       1.000000       3.452032       3.000000
0.484344       1.000000       3.453031       3.000000
0.484677       1.000000       3.454031       3.000000
0.485010       1.000000       3.455030       3.000000
0.485343       1.000000       3.456029       3.000000
0.485676       1.000000       3.457029       3.000000
0.486009       1.000000       3.458028       3.000000
0.486342       1.000000       3.459027       3.000000
0.486676       1.000000       3.460027       3.000000
0.487009       1.000000       3.461026       3.000000
0.487342       1.000000       3.462025       3.000000
0.487675       1.000000       3.463025       3.000000
0.488008       1.000000       3.464024       3.000000
0.488341       1.000000       3.465023       3.000000
0.488674       1.000000       3.466023       3.000000
0.489007       1.000000       3.467022       3.000000
0.489340       1.000000       3.468021       3.000000
0.489674       1.000000       3.469021       3.000000
0.490007       1.000000       3.470020       3.000000
0.490340       1.000000       3.471019       3.000000
0.490673       1.000000       3.472019       3.000000
0.491006       1.000000       3.473018       3.000000
0.491339       1.000000       3.474017       3.000000
0.491672       1.000000       3.475017       3.000000
0.492005       1.000000       3.476016       3.000000
0.492338       1.000000       3.477015       3.000000
0.492672       1.000000       3.478015       3.000000
0.493005       1.000000       3.479014       3.000000
0.493338       1.000000       3.480013       3.000000
0.493671       1.000000       3.481013       3.000000
0.494004       1.000000       3.482012       3.000000
0.494337       1.000000       3.483011       3.000000
0.494670       1.000000       3.484011       3.000000
0.495003       1.000000       3.485010       3.000000
0.495336       1.000000       3.486009       3.000000
0.495670       1.000000       3.487009       3.000000
0.496003       1.000000       3.488008       3.000000
0.496336       1.000000       3.489007       3.000000
0.496669       1.000000       3.490007       3.000000
0.497002       1.000000       3.491006       3.000000
0.497335       1.000000       3.492005       3.000000
0.497668       1.000000       3.493005       3.000000
0.498001       1.000000       3.494004       3.000000
0.498334       1.000000       3.495003       3.000000
0.498668       1.000000       3.496003       3.000000
0.499001       1.000000       3.497002       3.000000
0.499334       1.000000       3.498001       3.000000
0.499667       1.000000       3.499001       3.000000
0.500000       1.000000       3.500000       3.000000
0.500333       1.000000       3.500999       3.000000
0.500666       1.000000       3.501999       3.000000
0.500999       1.000000       3.502998       3.000000
0.501332       1.000000       3.503997       3.000000
0.501666       1.000000       3.504997       3.000000
0.501999       1.000000       3.505996       3.000000
0.502332       1.000000       3.506995       3.000000
0.502665       1.000000       3.507995       3.000000
0.502998       1.000000       3.508994       3.000000
0.503331       1.000000       3.509993       3.000000
0.503664       1.000000       3.510993       3.000000
0.503997       1.000000       3.511992       3.000000
0.504330       1.000000       3.512991       3.000000
0.504664       1.000000       3.513991       3.000000
0.504997       1.000000       3.514990       3.000000
0.505330       1.000000       3.515989       3.000000
0.505663       1.000000       3.516989       3.000000
0.505996       1.000000       3.517988       3.000000
0.506329       1.000000       3.518987       3.000000
0.506662       1.000000       3.519987       3.000000
0.506995       1.000000       3.520986       3.000000
0.507328       1.000000       3.521985       3.000000
0.507662       1.000000       3.522985       3.000000
0.507995       1.000000       3.523984       3.000000
0.508328       1.000000       3.524983       3.000000
0.508661       1.000000       3.525983       3.000000
0.508994       1.000000       3.526982       3.000000
0.509327       1.000000       3.527981       3.000000
0.509660       1.000000       3.528981       3.000000
0.509993       1.000000       3.529980       3.000000
0.510326       1.000000       3.530979       3.000000
0.510660       1.000000       3.531979       3.000000
0.510993       1.000000       3.532978       3.000000
0.511326       1.000000       3.533977       3.000000
0.511659       1.000000       3.534977       3.000000
0.511992       1.000000       3.535976       3.000000
0.512325       1.000000       3.536975       3.000000
0.512658       1.000000       3.537975       3.000000
0.512991       1.000000       3.538974       3.000000
0.513324       1.000000       3.539973       3.000000
0.513658       1.000000       3.540973       3.000000
0.513991       1.000000       3.541972       3.000000
0.514324       1.000000       3.542971       3.000000
0.514657       1.000000       3.543971       3.000000
0.514990       1.000000       3.544970       3.000000
0.515323       1.000000       3.545969       3.000000
0.515656       1.000000       3.546969       3.000000
0.515989       1.000000       3.547968       3.000000
0.516322       1.000000       3.548967       3.000000
0.516656       1.000000       3.549967       3.000000
0.516989       1.000000       3.550966       3.000000
0.517322       1.000000       3.551965       3.000000
0.517655       1.000000       3.552965       3.000000
0.517988       1.000000       3.553964       3.000000
0.518321       1.000000       3.554963       3.000000
0.518654       1.000000       3.555963       3.000000
0.518987       1.000000       3.556962       3.000000
0.519320       1.000000       3.557961       3.000000
0.519654       1.000000       3.558961       3.000000
0.519987       1.000000       3.559960       3.000000
0.520320       1.000000       3.560959       3.000000
0.520653       1.000000       3.561959       3.000000
0.520986       1.000000       3.562958       3.000000
0.521319       1.000000       3.563957       3.000000
0.521652       1.000000       3.564957       3.000000
0.521985       1.000000       3.565956       3.000000
0.522318       1.000000       3.566955       3.000000
0.522652       1.000000       3.567955       3.000000
0.522985       1.000000       3.568954       3.000000
0.523318       1.000000       3.569953       3.000000
0.523651       1.000000       3.570953       3.000000
0.523984       1.000000       3.571952       3.000000
0.524317       1.000000       3.572951       3.000000
0.524650       1.000000       3.573951       3.000000
0.524983       1.000000       3.574950       3.000000
0.525316       1.000000       3.575949       3.000000
0.525650       1.000000       3.576949       3.000000
0.525983       1.000000       3.577948       3.000000
0.526316       1.000000       3.578947       3.000000
0.526649       1.000000       3.579947       3.000000
0.526982       1.000000       3.580946       3.000000
0.527315       1.000000       3.581945       3.000000
0.527648       1.000000       3.582945       3.000000
0.527981       1.000000       3.583944       3.000000
0.528314       1.000000       3.584943       3.000000
0.528648       1.000000       3.585943       3.000000
0.528981       1.000000       3.586942       3.000000
0.529314       1.000000       3.587941       3.000000
0.529647       1.000000       3.588941       3.000000
0.529980       1.000000       3.589940       3.000000
0.530313       1.000000       3.590939       3.000000
0.530646       1.000000       3.591939       3.000000
0.530979       1.000000       3.592938       3.000000
0.531312       1.000000       3.593937       3.000000
0.531646       1.000000       3.594937       3.000000
0.531979       1.000000       3.595936       3.000000
0.532312       1.000000       3.596935       3.000000
0.532645       1.000000       3.597935       3.000000
0.532978       1.000000       3.598934       3.000000
0.533311       1.000000       3.599933       3.000000
0.533644       1.000000       3.600933       3.000000
0.533977       1.000000       3.601932       3.000000
0.534310       1.000000       3.602931       3.000000
0.534644       1.000000       3.603931       3.000000
0.534977       1.000000       3.604930       3.000000
0.535310       1.000000       3.605929       3.000000
0.535643       1.000000       3.606929       3.000000
0.535976       1.000000       3.607928       3.000000
0.536309       1.000000       3.608927       3.000000
0.536642       1.000000       3.609927       3.000000
0.536975       1.000000       3.610926       3.000000
0.537308       1.000000       3.611925       3.000000
0.537642       1.000000       3.612925       3.000000
0.537975       1.000000       3.613924       3.000000
0.538308       1.000000       3.614923       3.000000
0.538641       1.000000       3.615923       3.000000
0.538974       1.000000       3.616922       3.000000
0.539307       1.000000       3.617921       3.000000
0.539640       1.000000       3.618921       3.000000
0.539973       1.000000       3.619920       3.000000
0.540306       1.000000       3.620919       3.000000
0.540640       1.000000       3.621919       3.000000
0.540973       1.000000       3.622918       3.000000
0.541306       1.000000       3.623917       3.000000
0.541639       1.000000       3.624917       3.000000
0.541972       1.000000       3.625916       3.000000
0.542305       1.000000       3.626915       3.000000
0.542638       1.000000       3.627915       3.000000
0.542971       1.000000       3.628914       3.000000
0.543304       1.000000       3.629913       3.000000
0.543638       1.000000       3.630913       3.000000
0.543971       1.000000       3.631912       3.000000
0.544304       1.000000       3.632911       3.000000
0.544637       1.000000       3.633911       3.000000
0.544970       1.000000       3.634910       3.000000
0.545303       1.000000       3.635909       3.000000
0.545636       1.000000       3.636909       3.000000
0.545969       1.000000       3.637908       3.000000
0.546302       1.000000       3.638907       3.000000
0.546636       1.000000       3.639907       3.000000
0.546969       1.000000       3.640906       3.000000
0.547302       1.000000       3.641905       3.000000
0.547635       1.000000       3.642905       3.000000
0.547968       1.000000       3.643904       3.000000
0.548301       1.000000       3.644903       3.000000
0.548634       1.000000       3.645903       3.000000
0.548967       1.000000       3.646902       3.000000
0.549300       1.000000       3.647901       3.000000
0.549634       1.000000       3.648901       3.000000
0.549967       1.000000       3.649900       3.000000
0.550300       1.000000       3.650899       3.000000
0.550633       1.000000       3.651899       3.000000
0.550966       1.000000       3.652898       3.000000
0.551299       1.000000       3.653897       3.000000
0.551632       1.000000       3.654897       3.000000
0.551965       1.000000       3.655896       3.000000
0.552298       1.000000       3.656895       3.000000
0.552632       1.000000       3.657895       3.000000
0.552965       1.000000       3.658894       3.000000
0.553298       1.000000       3.659893       3.000000
0.553631       1.000000       3.660893       3.000000
0.553964       1.000000       3.661892       3.000000
0.554297       1.000000       3.662891       3.000000
0.554630       1.000000       3.663891       3.000000
0.554963       1.000000       3.664890       3.000000
0.555296       1.000000       3.665889       3.000000
0.555630       1.000000       3.666889       3.000000
0.555963       1.000000       3.667888       3.000000
0.556296       1.000000       3.668887       3.000000
0.556629       1.000000       3.669887       3.000000
0.556962       1.000000       3.670886       3.000000
0.557295       1.000000       3.671885       3.000000
0.557628       1.000000       3.672885       3.000000
0.557961       1.000000       3.673884       3.000000
0.558294       1.000000       3.674883       3.000000
0.558628       1.000000       3.675883       3.000000
0.558961       1.000000       3.676882       3.000000
0.559294       1.000000       3.677881       3.000000
0.559627       1.000000       3.678881       3.000000
0.559960       1.000000       3.679880       3.000000
0.560293       1.000000       3.680879       3.000000
0.560626       1.000000       3.681879       3.000000
0.560959       1.000000       3.682878       3.000000
0.561292       1.000000       3.683877       3.000000
0.561626       1.000000       3.684877       3.000000
0.561959       1.000000       3.685876       3.000000
0.562292       1.000000       3.686875       3.000000
0.562625       1.000000       3.687875       3.000000
0.562958       1.000000       3.688874       3.000000
0.563291       1.000000       3.689873       3.000000
0.563624       1.000000       3.690873       3.000000
0.563957       1.000000       3.691872       3.000000
0.564290       1.000000       3.692871       3.000000
0.564624       1.000000       3.693871       3.000000
0.564957       1.000000       3.694870       3.000000
0.565290       1.000000       3.695869       3.000000
0.565623       1.000000       3.696869       3.000000
0.565956       1.000000       3.697868       3.000000
0.566289       1.000000       3.698867       3.000000
0.566622       1.000000       3.699867       3.000000
0.566955       1.000000       3.700866       3.000000
0.567288       1.000000       3.701865       3.000000
0.567622       1.000000       3.702865       3.000000
0.567955       1.000000       3.703864       3.000000
0.568288       1.000000       3.704863       3.000000
0.568621       1.000000       3.705863       3.000000
0.568954       1.000000       3.706862       3.000000
0.569287       1.000000       3.707861       3.000000
0.569620       1.000000       3.708861       3.000000
0.569953       1.000000       3.709860       3.000000
0.570286       1.000000       3.710859       3.000000
0.570620       1.000000       3.711859       3.000000
0.570953       1.000000       3.712858       3.000000
0.571286       1.000000       3.713857       3.000000
0.571619       1.000000       3.714857       3.000000
0.571952       1.000000       3.715856       3.000000
0.572285       1.000000       3.716855       3.000000
0.572618       1.000000       3.717855       3.000000
0.572951       1.000000       3.718854       3.000000
0.573284       1.000000       3.719853       3.000000
0.573618       1.000000       3.720853       3.000000
0.573951       1.000000       3.721852       3.000000
0.574284       1.000000       3.722851       3.000000
0.574617       1.000000       3.723851       3.000000
0.574950       1.000000       3.724850       3.000000
0.575283       1.000000       3.725849       3.000000
0.575616       1.000000       3.726849       3.000000
0.575949       1.000000       3.727848       3.000000
0.576282       1.000000       3.728847       3.000000
0.576616       1.000000       3.729847       3.000000
0.576949       1.000000       3.730846       3.000000
0.577282       1.000000       3.731845       3.000000
0.577615       1.000000       3.732845       3.000000
0.577948       1.000000       3.733844       3.000000
0.578281       1.000000       3.734843       3.000000
0.578614       1.000000       3.735843       3.000000
0.578947       1.000000       3.736842       3.000000
0.579280       1.000000       3.737841       3.000000
0.579614       1.000000       3.738841       3.000000
0.579947       1.000000       3.739840       3.000000
0.580280       1.000000       3.740839       3.000000
0.580613       1.000000       3.741839       3.000000
0.580946       1.000000       3.742838       3.000000
0.581279       1.000000       3.743837       3.000000
0.581612       1.000000       3.744837       3.000000
0.581945       1.000000       3.745836       3.000000
0.582278       1.000000       3.746835       3.000000
0.582612       1.000000       3.747835       3.000000
0.582945       1.000000       3.748834       3.000000
0.583278       1.000000       3.749833       3.000000
0.583611       1.000000       3.750833       3.000000
0.583944       1.000000       3.751832       3.000000
0.584277       1.000000       3.752831       3.000000
0.584610       1.000000       3.753831       3.000000
0.584943       1.000000       3.754830       3.000000
0.585276       1.000000       3.755829       3.000000
0.585610       1.000000       3.756829       3.000000
0.585943       1.000000       3.757828       3.000000
0.586276       1.000000       3.758827       3.000000
0.586609       1.000000       3.759827       3.000000
0.586942       1.000000       3.760826       3.000000
0.587275       1.000000       3.761825       3.000000
0.587608       1.000000       3.762825       3.000000
0.587941       1.000000       3.763824       3.000000
0.588274       1.000000       3.764823       3.000000
0.588608       1.000000       3.765823       3.000000
0.588941       1.000000       3.766822       3.000000
0.589274       1.000000       3.767821       3.000000
0.589607       1.000000       3.768821       3.000000
0.589940       1.000000       3.769820       3.000000
0.590273       1.000000       3.770819       3.000000
0.590606       1.000000       3.771819       3.000000
0.590939       1.000000       3.772818       3.000000
0.591272       1.000000       3.773817       3.000000
0.591606       1.000000       3.774817       3.000000
0.591939       1.000000       3.775816       3.000000
0.592272       1.000000       3.776815       3.000000
0.592605       1.000000       3.777815       3.000000
0.592938       1.000000       3.778814       3.000000
0.593271       1.000000       3.779813       3.000000
0.593604       1.000000       3.780813       3.000000
0.593937       1.000000       3.781812       3.000000
0.594270       1.000000       3.782811       3.000000
0.594604       1.000000       3.783811       3.000000
0.594937       1.000000       3.784810       3.000000
0.595270       1.000000       3.785809       3.000000
0.595603       1.000000       3.786809       3.000000
0.595936       1.000000       3.787808       3.000000
0.596269       1.000000       3.788807       3.000000
0.596602       1.000000       3.789807       3.000000
0.596935       1.000000       3.790806       3.000000
0.597268       1.000000       3.791805       3.000000
0.597602       1.000000       3.792805       3.000000
0.597935       1.000000       3.793804       3.000000
0.598268       1.000000       3.794803       3.000000
0.598601       1.000000       3.795803       3.000000
0.598934       1.000000       3.796802       3.000000
0.599267       1.000000       3.797801       3.000000
0.599600       1.000000       3.798801       3.000000
0.599933       1.000000       3.799800       3.000000
0.600266       1.000000       3.800799       3.000000
0.600600       1.000000       3.801799       3.000000
0.600933       1.000000       3.802798       3.000000
0.601266       1.000000       3.803797       3.000000
0.601599       1.000000       3.804797       3.000000
0.601932       1.000000       3.805796       3.000000
0.602265       1.000000       3.806795       3.000000
0.602598       1.000000       3.807795       3.000000
0.602931       1.000000       3.808794       3.000000
0.603264       1.000000       3.809793       3.000000
0.603598       1.000000       3.810793       3.000000
0.603931       1.000000       3.811792       3.000000
0.604264       1.000000       3.812791       3.000000
0.604597       1.000000       3.813791       3.000000
0.604930       1.000000       3.814790       3.000000
0.605263       1.000000       3.815789       3.000000
0.605596       1.000000       3.816789       3.000000
0.605929       1.000000       3.817788       3.000000
0.606262       1.000000       3.818787       3.000000
0.606596       1.000000       3.819787       3.000000
0.606929       1.000000       3.820786       3.000000
0.607262       1.000000       3.821785       3.000000
0.607595       1.000000       3.822785       3.000000
0.607928       1.000000       3.823784       3.000000
0.608261       1.000000       3.824783       3.000000
0.608594       1.000000       3.825783       3.000000
0.608927       1.000000       3.826782       3.000000
0.609260       1.000000       3.827781       3.000000
0.609594       1.000000       3.828781       3.000000
0.609927       1.000000       3.829780       3.000000
0.610260       1.000000       3.830779       3.000000
0.610593       1.000000       3.831779       3.000000
0.610926       1.000000       3.832778       3.000000
0.611259       1.000000       3.833777       3.000000
0.611592       1.000000       3.834777       3.000000
0.611925       1.000000       3.835776       3.000000
0.612258       1.000000       3.836775       3.000000
0.612592       1.000000       3.837775       3.000000
0.612925       1.000000       3.838774       3.000000
0.613258       1.000000       3.839773       3.000000
0.613591       1.000000       3.840773       3.000000
0.613924       1.000000       3.841772       3.000000
0.614257       1.000000       3.842771       3.000000
0.614590       1.000000       3.843771       3.000000
0.614923       1.000000       3.844770       3.000000
0.615256       1.000000       3.845769       3.000000
0.615590       1.000000       3.846769       3.000000
0.615923       1.000000       3.847768       3.000000
0.616256       1.000000       3.848767       3.000000
0.616589       1.000000       3.849767       3.000000
0.616922       1.000000       3.850766       3.000000
0.617255       1.000000       3.851765       3.000000
0.617588       1.000000       3.852765       3.000000
0.617921       1.000000       3.853764       3.000000
0.618254       1.000000       3.854763       3.000000
0.618588       1.000000       3.855763       3.000000
0.618921       1.000000       3.856762       3.000000
0.619254       1.000000       3.857761       3.000000
0.619587       1.000000       3.858761       3.000000
0.619920       1.000000       3.859760       3.000000
0.620253       1.000000       3.860759       3.000000
0.620586       1.000000       3.861759       3.000000
0.620919       1.000000       3.862758       3.000000
0.621252       1.000000       3.863757       3.000000
0.621586       1.000000       3.864757       3.000000
0.621919       1.000000       3.865756       3.000000
0.622252       1.000000       3.866755       3.000000
0.622585       1.000000       3.867755       3.000000
0.622918       1.000000       3.868754       3.000000
0.623251       1.000000       3.869753       3.000000
0.623584       1.000000       3.870753       3.000000
0.623917       1.000000       3.871752       3.000000
0.624250       1.000000       3.872751       3.000000
0.624584       1.000000       3.873751       3.000000
0.624917       1.000000       3.874750       3.000000
0.625250       1.000000       3.875750       3.000000
0.625583       1.000000       3.876749       3.000000
0.625916       1.000000       3.877748       3.000000
0.626249       1.000000       3.878748       3.000000
0.626582       1.000000       3.879747       3.000000
0.626915       1.000000       3.880746       3.000000
0.627249       1.000000       3.881746       3.000000
0.627582       1.000000       3.882745       3.000000
0.627915       1.000000       3.883744       3.000000
0.628248       1.000000       3.884744       3.000000
0.628581       1.000000       3.885743       3.000000
0.628914       1.000000       3.886742       3.000000
0.629247       1.000000       3.887742       3.000000
0.629580       1.000000       3.888741       3.000000
0.629913       1.000000       3.889740       3.000000
0.630247       1.000000       3.890740       3.000000
0.630580       1.000000       3.891739       3.000000
0.630913       1.000000       3.892738       3.000000
0.631246       1.000000       3.893738       3.000000
0.631579       1.000000       3.894737       3.000000
0.631912       1.000000       3.895736       3.000000
0.632245       1.000000       3.896736       3.000000
0.632578       1.000000       3.897735       3.000000
0.632911       1.000000       3.898734       3.000000
0.633245       1.000000       3.899734       3.000000
0.633578       1.000000       3.900733       3.000000
0.633911       1.000000       3.901732       3.000000
0.634244       1.000000       3.902732       3.000000
0.634577       1.000000       3.903731       3.000000
0.634910       1.000000       3.904730       3.000000
0.635243       1.000000       3.905730       3.000000
0.635576       1.000000       3.906729       3.000000
0.635909       1.000000       3.907728       3.000000
0.636243       1.000000       3.908728       3.000000
0.636576       1.000000       3.909727       3.000000
0.636909       1.000000       3.910726       3.000000
0.637242       1.000000       3.911726       3.000000
0.637575       1.000000       3.912725       3.000000
0.637908       1.000000       3.913724       3.000000
0.638241       1.000000       3.914724       3.000000
0.638574       1.000000       3.915723       3.000000
0.638907       1.000000       3.916722       3.000000
0.639241       1.000000       3.917722       3.000000
0.639574       1.000000       3.918721       3.000000
0.639907       1.000000       3.919720       3.000000
0.640240       1.000000       3.920720       3.000000
0.640573       1.000000       3.921719       3.000000
0.640906       1.000000       3.922718       3.000000
0.641239       1.000000       3.923718       3.000000
0.641572       1.000000       3.924717       3.000000
0.641905       1.000000       3.925716       3.000000
0.642239       1.000000       3.926716       3.000000
0.642572       1.000000       3.927715       3.000000
0.642905       1.000000       3.928714       3.000000
0.643238       1.000000       3.929714       3.000000
0.643571       1.000000       3.930713       3.000000
0.643904       1.000000       3.931712       3.000000
0.644237       1.000000       3.932712       3.000000
0.644570       1.000000       3.933711       3.000000
0.644903       1.000000       3.934710       3.000000
0.645237       1.000000       3.935710       3.000000
0.645570       1.000000       3.936709       3.000000
0.645903       1.000000       3.937708       3.000000
0.646236       1.000000       3.938708       3.000000
0.646569       1.000000       3.939707       3.000000
0.646902       1.000000       3.940706       3.000000
0.647235       1.000000       3.941706       3.000000
0.647568       1.000000       3.942705       3.000000
0.647901       1.000000       3.943704       3.000000
0.648235       1.000000       3.944704       3.000000
0.648568       1.000000       3.945703       3.000000
0.648901       1.000000       3.946702       3.000000
0.649234       1.000000       3.947702       3.000000
0.649567       1.000000       3.948701       3.000000
0.649900       1.000000       3.949700       3.000000
0.650233       1.000000       3.950700       3.000000
0.650566       1.000000       3.951699       3.000000
0.650899       1.000000       3.952698       3.000000
0.651233       1.000000       3.953698       3.000000
0.651566       1.000000       3.954697       3.000000
0.651899       1.000000       3.955696       3.000000
0.652232       1.000000       3.956696       3.000000
0.652565       1.000000       3.957695       3.000000
0.652898       1.000000       3.958694       3.000000
0.653231       1.000000       3.959694       3.000000
0.653564       1.000000       3.960693       3.000000
0.653897       1.000000       3.961692       3.000000
0.654231       1.000000       3.962692       3.000000
0.654564       1.000000       3.963691       3.000000
0.654897       1.000000       3.964690       3.000000
0.655230       1.000000       3.965690       3.000000
0.655563       1.000000       3.966689       3.000000
0.655896       1.000000       3.967688       3.000000
0.656229       1.000000       3.968688       3.000000
0.656562       1.000000       3.969687       3.000000
0.656895       1.000000       3.970686       3.000000
0.657229       1.000000       3.971686       3.000000
0.657562       1.000000       3.972685       3.000000
0.657895       1.000000       3.973684       3.000000
0.658228       1.000000       3.974684       3.000000
0.658561       1.000000       3.975683       3.000000
0.658894       1.000000       3.976682       3.000000
0.659227       1.000000       3.977682       3.000000
0.659560       1.000000       3.978681       3.000000
0.659893       1.000000       3.979680       3.000000
0.660227       1.000000       3.980680       3.000000
0.660560       1.000000       3.981679       3.000000
0.660893       1.000000       3.982678       3.000000
0.661226       1.000000       3.983678       3.000000
0.661559       1.000000       3.984677       3.000000
0.661892       1.000000       3.985676       3.000000
0.662225       1.000000       3.986676       3.000000
0.662558       1.000000       3.987675       3.000000
0.662891       1.000000       3.988674       3.000000
0.663225       1.000000       3.989674       3.000000
0.663558       1.000000       3.990673       3.000000
0.663891       1.000000       3.991672       3.000000
0.664224       1.000000       3.992672       3.000000
0.664557       1.000000       3.993671       3.000000
0.664890       1.000000       3.994670       3.000000
0.665223       1.000000       3.995670       3.000000
0.665556       1.000000       3.996669       3.000000
0.665889       1.000000       3.997668       3.000000
0.666223       1.000000       3.998668       3.000000
0.666556       1.000000       3.999667       3.000000
0.666889       1.000000       4.000666       3.000000
0.667222       1.000000       4.001666       3.000000
0.667555       1.000000       4.002665       3.000000
0.667888       1.000000       4.003664       3.000000
0.668221       1.000000       4.004664       3.000000
0.668554       1.000000       4.005663       3.000000
0.668887       1.000000       4.006662       3.000000
0.669221       1.000000       4.007662       3.000000
0.669554       1.000000       4.008661       3.000000
0.669887       1.000000       4.009660       3.000000
0.670220       1.000000       4.010660       3.000000
0.670553       1.000000       4.011659       3.000000
0.670886       1.000000       4.012658       3.000000
0.671219       1.000000       4.013658       3.000000
0.671552       1.000000       4.014657       3.000000
0.671885       1.000000       4.015656       3.000000
0.672219       1.000000       4.016656       3.000000
0.672552       1.000000       4.017655       3.000000
0.672885       1.000000       4.018654       3.000000
0.673218       1.000000       4.019654       3.000000
0.673551       1.000000       4.020653       3.000000
0.673884       1.000000       4.021652       3.000000
0.674217       1.000000       4.022652       3.000000
0.674550       1.000000       4.023651       3.000000
0.674883       1.000000       4.024650       3.000000
0.675217       1.000000       4.025650       3.000000
0.675550       1.000000       4.026649       3.000000
0.675883       1.000000       4.027648       3.000000
0.676216       1.000000       4.028648       3.000000
0.676549       1.000000       4.029647       3.000000
0.676882       1.000000       4.030646       3.000000
0.677215       1.000000       4.031646       3.000000
0.677548       1.000000       4.032645       3.000000
0.677881       1.000000       4.033644       3.000000
0.678215       1.000000       4.034644       3.000000
0.678548       1.000000       4.035643       3.000000
0.678881       1.000000       4.036642       3.000000
0.679214       1.000000       4.037642       3.000000
0.679547       1.000000       4.038641       3.000000
0.679880       1.000000       4.039640       3.000000
0.680213       1.000000       4.040640       3.000000
0.680546       1.000000       4.041639       3.000000
0.680879       1.000000       4.042638       3.000000
0.681213       1.000000       4.043638       3.000000
0.681546       1.000000       4.044637       3.000000
0.681879       1.000000       4.045636       3.000000
0.682212       1.000000       4.046636       3.000000
0.682545       1.000000       4.047635       3.000000
0.682878       1.000000       4.048634       3.000000
0.683211       1.000000       4.049634       3.000000
0.683544       1.000000       4.050633       3.000000
0.683877       1.000000       4.051632       3.000000
0.684211       1.000000       4.052632       3.000000
0.684544       1.000000       4.053631       3.000000
0.684877       1.000000       4.054630       3.000000
0.685210       1.000000       4.055630       3.000000
0.685543       1.000000       4.056629       3.000000
0.685876       1.000000       4.057628       3.000000
0.686209       1.000000       4.058628       3.000000
0.686542       1.000000       4.059627       3.000000
0.686875       1.000000       4.060626       3.000000
0.687209       1.000000       4.061626       3.000000
0.687542       1.000000       4.062625       3.000000
0.687875       1.000000       4.063624       3.000000
0.688208       1.000000       4.064624       3.000000
0.688541       1.000000       4.065623       3.000000
0.688874       1.000000       4.066622       3.000000
0.689207       1.000000       4.067622       3.000000
0.689540       1.000000       4.068621       3.000000
0.689873       1.000000       4.069620       3.000000
0.690207       1.000000       4.070620       3.000000
0.690540       1.000000       4.071619       3.000000
0.690873       1.000000       4.072618       3.000000
0.691206       1.000000       4.073618       3.000000
0.691539       1.000000       4.074617       3.000000
0.691872       1.000000       4.075616       3.000000
0.692205       1.000000       4.076616       3.000000
0.692538       1.000000       4.077615       3.000000
0.692871       1.000000       4.078614       3.000000
0.693205       1.000000       4.079614       3.000000
0.693538       1.000000       4.080613       3.000000
0.693871       1.000000       4.081612       3.000000
0.694204       1.000000       4.082612       3.000000
0.694537       1.000000       4.083611       3.000000
0.694870       1.000000       4.084610       3.000000
0.695203       1.000000       4.085610       3.000000
0.695536       1.000000       4.086609       3.000000
0.695869       1.000000       4.087608       3.000000
0.696203       1.000000       4.088608       3.000000
0.696536       1.000000       4.089607       3.000000
0.696869       1.000000       4.090606       3.000000
